Gene	Stem_like	CMP_like	S100_GMP_like	GMP_like	Cycling_GMP_like	MDP_like	Bcell	Tcell	Ery_HBB
GBP5	0	0	0	0	0	0	0	6.77840165382018	0
GCA	6.93607240573918	6.99856345462685	7.85953716395271	7.03294111921455	7.25045050362385	8.20115023864663	0	0	5.14355230985262
GCH1	5.30106163185062	0	0	0	0	0	0	0	0
GCLC	0	0	0	0	0	0	0	0	7.16824567324312
GCLM	0	0	0	0	0	0	0	0	8.69636245436874
GCN1	0	0	0	0	0	0	0	0	6.20150005849336
GCNT1	6.9632650119079	6.74783777630806	6.52234012879208	0	6.36470433450933	6.60374073569699	0	0	0
GCSAML	6.14468515401459	0	0	0	0	0	0	0	0
GCSH	6.50825071296154	7.09938914516127	6.31928345542186	6.90942465202321	7.27939131134173	0	0	0	6.41596773797239
GDE1	6.11221778976572	5.99532520792564	6.20639439773698	0	5.96570680794768	0	0	0	7.53698884947765
GDF11	5.86631690350968	5.88777542493997	0	0	5.4820761864211	0	0	0	0
GDI1	5.74073101050506	5.3048716990756	0	0	0	6.73551674935514	0	0	0
GFI1	6.45216620664754	6.62164954900348	6.77846235396591	6.60859598005778	6.8627972292517	6.09482788897902	0	0	0
GFI1B	0	0	0	0	0	0	0	0	5.90490297826871
GFOD2	0	0	0	0	0	0	0	0	7.30950138148148
GGA1	5.26103460710661	5.58529700034854	0	0	0	6.0536857274156	6.56896045583596	0	0
GGA2	5.46078517020805	0	0	0	5.77884096165137	0	8.00032777683615	0	0
GGCX	5.52706247487865	5.76794137611996	0	0	5.81176319286696	0	0	0	0
GGH	0	0	0	0	7.45257799779181	0	0	0	5.15340881683537
GGT5	6.20073712089762	5.8869550676852	0	0	5.28909102581239	0	0	0	0
GIGYF1	0	5.49819040127471	0	0	5.60845052149367	0	0	0	0
GIMAP1	0	0	0	0	0	0	0	7.15502602141938	0
GIMAP4	0	0	0	0	0	0	0	7.58648592910343	0
GIMAP5	0	0	0	0	0	0	0	7.15003832348364	0
GIMAP7	0	0	0	0	0	0	0	7.51417262488715	0
GINS2	0	0	0	0	7.14951570324501	0	0	0	7.29848144572183
GIPC1	5.50722854810869	0	0	0	0	0	0	0	0
GLA	6.04671897317452	6.18854464999248	6.19581985067891	0	6.51763117695496	5.94183649388813	0	0	0
GLB1	6.01908487149326	6.06945132328339	6.36565764217733	0	6.11234256731973	6.33659053327162	0	0	0
GLCCI1	0	0	0	0	0	0	6.90327790993661	0	0
GLG1	6.40937622007945	6.17998299973908	6.38367025643818	0	5.75482856206752	6.78761310625425	0	7.77711036954556	0
GLMP	5.68978381899806	5.35851173157415	0	0	0	0	0	0	0
GLO1	6.60167136862423	6.24509581075956	6.06794269679909	0	7.05947789970417	7.00247868509869	7.5372858026946	0	6.76764360877441
GLOD4	6.20080988001157	6.29009946654824	0	0	6.31388427798693	5.84645371700747	0	6.67024005770758	5.7818102725346
GLTP	6.12296573553607	5.70703421173506	0	0	5.47897025514034	6.39602671104068	0	0	0
GM2A	5.74131851503267	0	0	0	0	0	0	0	0
GMCL1	6.47751266193928	6.76584687198578	6.5697342261601	6.96699060129046	6.795645444541	6.16098859253625	0	0	6.04003664537217
GMEB1	5.55081509816475	5.39204255025484	0	0	0	0	0	0	0
GMIP	5.43582715847589	5.6669584832298	0	0	0	6.56281074421392	0	0	0
GMNN	0	0	0	0	6.92306457700383	0	0	0	7.22105379793541
GMPPA	5.4298751105786	0	0	0	0	0	0	0	0
GMPPB	0	0	0	0	5.55623414585743	0	0	0	0
GMPR	0	0	0	0	0	0	0	0	7.4461221834706
GMPR2	6.31296068703712	5.96383893323386	0	0	0	0	0	0	5.53465892510501
GNA13	5.79170277218676	6.00684285116242	6.3118619177168	0	6.03902066451398	6.3557919690216	6.69844999493619	6.85568196153581	0
GNA15	8.32287175291655	8.56880330776017	8.38343752798358	8.48058348816165	8.17920392475554	8.00489313196844	0	0	6.46832318694252
GNAQ	7.33353061104116	7.7572330855542	7.97925028503703	8.17978670221861	7.63233264093342	7.75492689844928	0	0	7.50505207450356
GNB5	5.82038644203923	0	0	0	0	0	0	0	0
GNG2	6.07075100095837	5.8331414115506	6.44691920518425	0	5.78592796584596	7.35497550757898	0	8.09329847644958	6.2121500339275
GNG7	0	0	0	0	0	0	7.92859864417699	0	0
GNL1	5.49720913122452	0	0	0	0	0	0	0	0
GNL3L	5.83009162864218	5.6811179540473	0	0	0	0	0	0	0
GNLY	6.09070366498018	0	0	0	0	0	0	10.0870687141545	0
GNPNAT1	0	0	0	0	0	0	0	0	5.16168185275135
GNS	5.51966152628578	5.47700957645806	6.16300010078649	0	5.52828792469311	6.39660915489834	0	0	0
GOLGA3	5.66517336840002	5.922230363947	0	0	5.78279459160414	0	6.49503346858948	0	6.42780582919149
GOLGA8N	0	5.53935071071069	0	0	0	0	0	0	0
GOLPH3	6.32164646587046	6.44859854890352	6.43703423625978	6.90364484204061	6.27168359312744	6.45544067745989	0	6.64345516292197	0
GOLPH3L	5.48711816371395	0	0	0	0	0	0	0	0
GOLT1B	5.24205868030401	0	0	0	5.8310226637941	0	0	0	0
GON4L	6.39535536529126	5.99263552036536	0	0	5.68753312596046	6.12720912457603	6.855403195687	6.84823999779809	0
GON7	5.56124298280478	5.34697936060918	0	0	5.86420126888427	0	0	0	0
GORASP2	6.41764579756483	6.44073469220147	0	0	6.45932064854062	0	0	6.63601976481141	0
GOSR2	5.96773878674446	5.78499646617269	0	0	5.80958168195693	5.98316432918085	7.06738354634508	0	5.51819381319911
GP1BB	6.67151680287447	5.91391190964396	0	0	5.7128448877409	0	0	0	0
GPALPP1	0	0	0	0	5.45987720369905	0	0	0	4.98074241743086
GPAT3	5.35228655635947	0	0	0	0	0	0	0	0
GPAT4	5.14983516327874	0	0	0	0	0	0	0	0
GPATCH2	5.52374369232517	0	0	0	0	0	0	0	0
GPATCH2L	6.54297638914233	6.48041829206845	6.64666410878968	6.90695281796037	6.0943269930845	6.07279712708714	0	0	5.19905590657654
GPATCH3	0	0	0	0	0	0	0	0	6.73596542982841
GPATCH8	5.99634305782971	5.86014471992374	0	0	5.64265465444722	6.03056429129189	7.20819177303534	7.11570961965917	6.90091145085525
GPCPD1	6.06957935086995	5.86099276594776	6.23416889096015	0	5.66170143461621	6.46997033089886	0	6.97439563197738	6.41774879277014
GPR108	6.07676404783821	5.62650227713524	0	0	0	5.81690673178766	0	0	0
GPR171	5.72365385787278	0	0	0	0	6.58975465406249	0	0	0
GPR183	0	0	0	0	0	7.59218922539083	7.45067420189555	0	0
GPR65	0	0	0	0	0	0	0	7.15072284753991	0
GPSM2	0	0	0	0	5.5291903541306	0	0	0	0
GPT2	5.71586131886848	6.09158042453136	0	0	6.26969492322911	0	0	0	0
GPX7	5.28049417505643	0	0	0	0	0	0	0	0
GRAMD1A	6.24464811433285	6.11095565359055	0	0	0	6.34003410040769	0	0	0
GRB10	5.48888133059667	5.83074578236751	0	0	5.804378078982	0	0	0	0
GRINA	5.83516555494636	6.03630095977944	6.40489936362553	0	0	6.84457288044929	0	0	6.46573618172092
GRIPAP1	6.2099825904561	6.26652749806873	6.55352285252439	0	6.14193676192939	6.09645773183337	0	0	0
GRK6	5.84775834680876	0	0	0	5.67035660453487	6.28253078678187	7.47251695441142	7.20377107544077	5.24370214560481
GSE1	5.87259517293218	5.97445815297757	0	0	5.73810323233974	0	0	0	7.32204171912532
GSK3A	0	0	0	0	0	0	0	0	6.27700745502153
GSK3B	5.52021056653893	5.87635077365545	6.24523111209489	0	5.64533734534033	6.37319528330934	0	0	0
GSN	8.58320308168727	7.95587886504965	8.41221806542356	7.2308512271975	7.92310855548932	9.11909025558746	0	0	0
GSTM2	5.98277985380145	5.53624777652828	0	0	0	0	0	0	0
GTF2E2	5.22645149785423	5.34532545874354	0	0	0	0	0	0	0
GTF2F1	6.81220060814505	6.87723846010499	6.54845784621146	0	6.32499150009643	6.79841449065349	0	0	0
GTF2H2	5.5360582752123	0	0	0	0	0	0	0	0
GTF3C1	5.57864922851067	0	0	0	0	0	0	7.07047490591193	0
GTF3C3	5.48338628555503	5.42232462418022	0	0	0	0	0	0	0
GTSE1	0	0	0	0	5.8052602536701	0	0	0	0
GUCY1A1	7.23134888008467	5.96056263201618	0	0	0	6.27599617015816	0	0	0
GXYLT1	0	0	0	0	5.5076422179539	0	0	0	0
GYG1	6.60619920748135	6.05325601924494	6.7521117885749	0	6.21903691104405	6.49195311538424	0	6.64670344094413	0
GZMA	0	0	0	0	0	0	0	9.31794442237674	0
GZMB	0	0	0	0	0	0	0	9.13343602083107	0
GZMH	0	0	0	0	0	0	0	9.15727124803502	0
GZMM	0	0	0	0	0	0	0	8.93543352144624	0
HACD2	4.99925855556201	0	0	0	5.37433300775809	0	0	0	0
HAGH	6.20828695736875	5.86022138901998	0	0	6.21871651783518	6.29794458598815	0	0	8.48870789575428
HAGHL	6.49623731462447	6.56559045654896	0	0	6.46119609090282	0	0	0	0
HAUS1	5.56958760768932	5.89224449598133	0	0	6.65264534414448	0	0	0	5.84663561486484
HAUS4	5.6560533225473	5.68703037100266	0	0	6.18218159810619	0	0	0	0
HAUS6	5.03518488614639	0	0	0	6.23011060654312	0	0	0	5.88440545860407
HAVCR2	5.12289992710784	0	0	0	0	0	0	0	0
HBA1	7.2357039651072	7.5960544756465	8.08297120215864	8.72312343770533	7.22631562686597	7.72184491400252	8.84012621109061	8.30945032039599	14.3348115424717
HBA2	7.75804538100121	8.15698435631606	8.6584084982047	9.34092300754265	7.87501277123333	8.00541913720322	9.40797199704662	9.0622057913601	14.4322687374876
HBB	8.14691144183888	8.40571971461349	8.94239224504505	9.83310303742571	8.1247941415958	8.48158881894114	10.2792543057598	9.77167004592611	16.1844923707557
HBD	0	0	0	0	0	0	0	0	12.9186984346346
HBEGF	6.68056629696078	7.01878331173405	7.04911478635309	6.8266537864803	6.23224161489053	7.24007270641478	0	0	0
HBG1	0	0	0	0	0	0	0	0	7.7300970720259
HBG2	0	0	0	0	0	0	0	0	10.7890880863274
HBM	0	0	0	0	0	0	0	0	12.397545760078
HBS1L	5.79353736779925	5.95442615714344	0	0	6.0393916278396	5.52371143509809	0	6.89801452974927	7.04282612013735
HCAR2	6.14802870791755	5.67378031343344	0	0	0	0	0	0	0
HCCS	5.28899036713039	0	0	0	0	0	0	0	5.59630267146222
HCFC1R1	6.36462648040475	6.19910123380973	6.55465857246153	0	6.21835120291093	6.14866243264414	0	0	0
HCK	6.19049305137694	5.60438123303203	0	0	0	7.22407531355217	0	0	0
HDAC10	5.57042712592264	5.53019000979753	0	0	0	0	0	0	0
HDAC2	7.41850782496178	7.48884940963027	7.28859658639079	7.5966317866273	7.78484635499817	6.81487876925284	0	0	8.07296405935092
HDAC5	6.4810927146638	5.91272154758161	0	0	0	6.41986836612545	6.53975861513408	0	0
HDAC6	5.34923797610909	0	0	0	0	0	0	0	0
HDAC7	5.46309430591231	0	0	0	0	0	0	0	0
HDAC8	5.63657032129387	5.55054892870634	0	0	0	0	0	0	0
HDAC9	0	0	0	0	0	6.19233680142367	6.94033422943669	0	0
HDGFL2	5.47008633992144	0	0	0	5.51571402244606	0	0	0	0
HDHD3	0	0	0	0	0	0	0	0	6.00080222300225
HDHD5	5.80796489444539	6.34104455638293	0	0	6.00902344755277	0	0	0	0
HEATR5B	6.38019438211961	5.78495286302014	6.1070435026843	0	5.62759970818038	6.04334448190588	0	0	0
HECA	5.80671989584469	0	0	0	0	6.55098958952409	0	6.71790926841139	0
HECTD4	5.47601079452964	5.5309190752606	0	0	0	0	0	0	8.65637598824111
HELLS	0	0	0	0	6.49427314394598	0	0	0	5.51092811221257
HERC4	5.99296463770728	5.83284063019136	0	0	5.47927626846139	6.37959139620679	0	6.4699510759903	0
HERPUD1	6.57510086393297	7.08344569852114	7.04082643155049	7.44134299858772	7.26624931222231	7.4661013167063	9.6706008257686	8.2277993544445	0
HERPUD2	6.16542345256542	5.91977761095395	6.36133096207173	0	5.67823080185934	6.38557600519431	0	7.33425627794142	0
HES6	0	0	0	0	6.02251200340166	0	0	0	8.4413441955665
HEXB	6.11061192441796	5.99451233764196	6.91960176653354	0	6.2384620180977	7.04815685461264	0	0	6.58111251766433
HEXD	0	5.57879528054211	0	0	0	0	0	0	0
HGS	6.00624991797768	5.82003330377384	6.32093811833859	0	5.89450216306471	6.07972926877716	0	0	0
HGSNAT	6.56732656125936	6.22968264550728	6.23204274393538	0	6.168594527132	6.94370541478059	0	0	0
HIBCH	6.09572225934379	5.79523404557951	0	0	5.37905751114501	0	0	0	0
HIP1	5.30122761220046	0	0	0	0	5.83096568576657	0	0	0
HIPK2	5.03768269164298	5.72532551267822	6.27233901343203	0	0	0	0	6.95837251674749	0
HIRIP3	0	0	0	0	6.40584100699824	0	0	0	0
HJURP	0	0	0	0	5.52054818786861	0	0	0	5.5370194770994
HK1	5.84520555657496	0	0	0	0	0	0	0	8.51742144530568
HK2	5.46569802541936	5.28516850846774	0	0	0	0	0	0	0
HLTF	0	0	0	0	5.82199918178388	0	0	0	6.07030285097804
HLX	5.0410079966582	0	0	0	0	0	0	0	0
HMBS	0	0	0	0	0	0	0	0	9.97578683939703
HMG20A	5.39998630761373	0	0	0	0	0	0	0	0
HMG20B	6.88983061464265	6.59942042206881	6.46769448875016	0	6.46125416582105	6.62036380753918	0	0	5.56486437793379
HMGB3	6.19419112521302	6.69500942707046	6.75180567327463	6.89530177358478	7.95596694533242	0	0	0	7.07816816733597
HMGCL	5.95294365895047	0	0	0	0	0	0	0	0
HMGCR	5.19620634827128	0	0	0	0	0	0	0	0
HMGN5	0	0	0	0	0	0	0	0	5.90492494934811
HMGXB3	5.70247513215553	5.93548208141391	0	0	5.74956159113186	0	0	0	0
HMGXB4	5.53735965514627	5.44787358853744	0	0	6.13775231717434	0	0	0	0
HMMR	0	0	0	0	6.20162844864376	0	0	0	6.22366784579279
HMOX2	6.10205575291751	5.8329761587199	0	0	5.55862351517797	5.94345823139447	0	7.13612396730243	0
HNRNPH2	6.86301450719069	6.52384388894755	6.56294676254478	0	6.47052109595797	6.90096220989198	6.92673839939972	0	6.49724781825964
HOMER3	6.6423597540651	7.68123598758388	8.37321698502978	7.99462697147527	7.62251274907407	7.53822123082118	0	0	3.98979752826715
HOOK3	6.40817674165023	5.74202256798868	0	0	5.63601516513037	7.25170314695922	7.27822588504515	0	6.3329308420709
HOPX	6.40101535206893	0	0	0	0	0	0	8.29318710253138	0
HP	0	0	0	0	0	7.1444503978323	0	0	0
HPF1	5.42465914351962	0	0	0	6.12504968956916	0	0	0	6.37245209172314
HRAS	5.63368778464879	5.47198070093437	0	0	6.33534655710862	0	0	0	0
HRH2	7.57423448650578	7.36624180870366	7.30718061669737	0	6.99817094164562	7.2543181949963	0	0	0
HSCB	5.30310271032234	0	0	0	0	0	0	0	0
HSD17B4	6.4004988509076	6.22611858174295	6.29440761268249	0	6.13237775025575	5.95345870474946	0	0	5.66093372080363
HSD17B8	0	0	0	0	0	0	0	0	6.69768817541732
HSDL2	0	0	0	0	0	0	0	0	6.509794675797
HSPA13	0	0	0	0	5.5995676833167	0	0	0	0
HSPA1B	6.37519916583911	7.67296904698064	7.53253567561304	0	7.31250914825631	7.69045266362708	8.54799808633301	0	6.90901633361327
HSPA4	6.9540961037886	6.62462527206473	6.30839221882591	0	6.50128169028883	6.30662840015398	7.23733958800167	0	6.15458323927318
HSPG2	6.44293693352147	5.72580052153119	6.05148981287059	0	5.42209207176087	0	0	0	0
HTT	0	5.38871363561907	0	0	5.43562977913089	0	0	0	0
HUS1	4.79723030597574	0	0	0	0	0	0	0	5.39500070802156
HVCN1	5.89845718243638	0	0	0	0	6.69652567462647	8.1782030024522	0	0
HYAL3	5.61706135953068	6.17294569086622	6.15677342174577	0	5.92443018116138	0	0	0	0
HYI	5.83726027996668	6.1762582586997	6.20457511924714	0	6.81535542042206	6.04885405776901	0	0	0
HYOU1	5.61675185178967	6.40506095916626	0	6.82631382052469	6.73082821888702	0	0	0	6.58697367811776
IARS2	6.0676722917867	6.04404834738192	6.036217256336	0	5.79830045695673	5.98409155928108	0	0	0
ICAM2	6.43462303228105	6.52279756459731	6.44271914811857	0	6.05731970142576	5.93818418485413	6.89470548339309	6.93110665448989	0
ICAM4	6.46988828426157	5.79535541409737	0	0	0	6.54208884129936	0	0	0
ICE1	5.26820247703387	5.61484941014701	0	0	0	0	0	0	0
ICMT	0	0	0	0	5.49681968286689	0	0	0	0
ID1	0	6.48064768137828	0	0	6.59258288901129	0	0	0	6.03659985473531
ID2	6.27075803835035	7.37402149052454	7.83534144054339	7.43507137151686	7.32908986488713	7.74701846696947	0	8.9131595425306	0
IER5	5.2622197545223	6.28561957669515	6.7127810741909	0	6.24629137268696	7.27594020831418	8.3801204539189	7.55696272108817	0
IER5L	0	0	0	0	0	6.50043243785797	0	0	0
IFI16	7.4099310278885	7.04551655745479	6.30067707439474	0	7.03499756987815	7.61272434298944	8.58053165731214	7.76343995968004	6.05501794198008
IFI27L1	5.47952936360565	5.26689775887642	0	0	6.46443681342631	0	0	0	5.76301056742164
IFI30	7.28152023451176	0	7.13431742227024	0	0	9.28571138945297	7.39085552623802	0	0
IFI35	5.71391413954399	0	0	0	0	6.04511417521175	0	0	0
IFI44	5.45440665565139	0	0	0	0	6.40884183026044	0	0	0
IFITM1	7.89173096748846	7.00166937428038	6.72508604408642	0	6.0721887686354	8.82801399090182	0	10.1192726527797	0
IFNAR1	6.2932020117693	6.14673361547138	6.16702333488437	0	5.98709167200488	6.4686749822589	7.25611547730932	0	0
IFNAR2	6.04905786833259	6.10515059849623	0	0	5.78561059960499	6.31764046323142	0	0	0
IFNGR2	6.71273715730586	6.40388190904903	6.3204578099681	0	6.21076748605721	6.98524681269597	7.60531398938694	0	0
IFT20	6.51330343788571	6.51870025038071	6.42829162575499	0	6.12176203330019	6.67473778476561	0	0	0
IFT22	5.50069079724297	0	0	0	5.34129352078407	0	0	0	0
IFT27	5.36596222111921	5.60476745351274	0	0	0	0	0	0	0
IFT57	5.32939085195391	5.77300943079152	0	0	5.75506848785801	0	7.38332833577428	0	6.67896842316661
IGF2R	0	0	0	0	0	0	0	6.69976294799546	0
IGFBP2	9.36437309944832	9.41817943247457	8.98994377120134	9.17943329822402	9.68947239365701	7.95984414813214	0	0	7.78988751049515
IGLL1	0	6.66548924635754	0	0	6.77987466748778	0	0	0	6.37558235297656
IGSF6	0	0	0	0	0	6.80273044611647	0	0	0
IKBKB	5.46867939558238	5.40198740178025	0	0	0	5.60330824677875	0	0	0
IKBKE	5.15289872021069	5.58957265255083	0	0	0	0	0	0	0
IKBKG	5.6876418168267	5.35450515137062	0	0	0	0	0	0	0
IKZF3	0	0	0	0	0	0	7.97752430350904	7.49219350625324	0
IL10RA	0	0	0	0	0	0	7.26493311314423	7.85648381079032	0
IL10RB	5.64462047109675	5.40242504992901	0	0	0	6.69363128669707	0	0	0
IL13RA1	0	0	0	0	0	6.79405571700396	0	0	0
IL16	5.56195700055969	5.36597056749136	0	0	0	6.13183978287454	7.21652226805736	7.29747173715639	0
IL17RA	7.05240041337796	7.08390099770104	7.83366122012966	7.52287902055391	6.67466386258931	8.19163621114778	0	0	0
IL17RE	7.25993604033751	7.28928432355551	7.20082121090921	7.32102873882988	6.86135893866188	6.16644145760433	0	0	6.41168470568573
IL1B	5.46805788823876	0	0	0	0	0	0	0	0
IL1R2	0	0	0	0	0	8.40088781297139	0	0	0
IL1RAP	7.27416494012812	6.92532996942658	7.05735924422987	0	6.99678095911187	6.78300230566629	0	0	0
IL27RA	5.6540201135703	0	0	0	0	6.11612413162965	0	0	0
IL32	0	0	0	0	0	0	0	10.3282148852486	0
IL3RA	7.27343611727783	6.54433367118093	6.42831988264838	0	0	6.71842180509721	0	0	0
IL4R	0	0	0	0	0	0	8.20465763095568	0	0
IL6R	6.94572957514824	6.01249603139179	6.48379473978143	0	5.84669383494188	7.1347969602596	0	0	0
IL6ST	0	0	0	0	0	0	0	7.09994012934064	7.09355552275291
IL7R	0	0	0	0	0	0	0	9.18293718591765	0
ILK	7.30420030115477	6.69824556705275	6.67700466470655	0	6.46411750325788	7.04170117312214	0	0	5.55440875660971
IMPA1	5.31624935524145	0	0	0	0	0	0	0	0
IMPACT	5.41604396071893	5.62559796773178	0	0	5.56540639467222	0	0	0	0
IMPDH1	6.66136491283548	6.42438333243359	6.45640585873046	0	6.33858646668515	6.73019937354334	0	0	0
INAFM1	0	0	0	0	5.87867622741907	0	0	0	0
ING1	0	0	0	0	5.5036980642055	6.15913126288569	0	0	0
ING3	5.94336220249119	5.64714525432753	0	0	5.70544546617749	5.93108727427288	7.24057109287173	0	0
INKA1	6.43693546346097	6.1619602391083	0	0	5.65260122585745	0	0	0	0
INO80	0	5.51628358103899	0	0	0	0	0	0	5.94736918426975
INO80C	6.52888962392074	6.01755246753719	0	0	6.00035006592993	0	0	0	0
INO80D	6.07354088826615	6.17573832065587	6.60806999818229	6.85527606637358	5.92418247782559	6.29695622288276	0	0	7.68776563070626
INO80E	5.5356042991144	5.59258099853399	0	0	5.70450110676559	0	7.39042447473193	6.80741399119543	0
INPP5B	5.27180150888109	0	0	0	0	0	0	0	0
INPPL1	5.63415876203487	5.54035726406857	0	0	5.38210693877684	6.19388244750386	0	0	0
INSR	6.47895816562094	6.39281356319634	6.49052395545547	0	6.41845721217627	6.48163768746077	0	0	5.44197587779434
INTS1	0	0	0	0	5.66029674881847	0	0	0	7.0989671789088
INTS13	6.18139114799376	5.7911187011684	0	0	5.63721488100224	0	0	0	0
INTS3	5.48449143945019	0	0	0	0	0	0	0	0
INTS8	5.5895843939549	5.63621327329715	0	0	0	0	0	0	0
IPO11	6.09895412910987	0	0	0	0	0	0	0	0
IPO9	5.49824010956036	0	0	0	5.82914764462222	0	0	0	0
IQSEC1	0	0	0	0	0	0	7.19816799680789	0	6.97897385421803
IRAK1	5.67753864713772	5.46592161922095	0	0	5.83667447078601	0	6.60074101286219	0	0
IRAK3	7.02274559950142	7.54485217777101	7.96388622323729	7.89548159040552	7.63272958490743	7.52858833574978	0	0	6.0639141888007
IRAK4	6.128620072825	5.30310820947946	0	0	0	0	0	0	0
IRF1	6.61946053221517	6.4285756269286	6.71106158898176	0	6.17569319168418	7.95126573737416	8.54415391259557	9.25238714281963	0
IRF2	6.17711905735479	5.8815667125636	0	0	0	6.70813793983322	7.0098783381341	6.67312712209552	6.29273874961977
IRF7	6.80928723124776	6.20682327389717	6.20360214209933	0	0	7.45025930338549	6.83197173185549	0	0
IRF8	0	0	0	0	0	0	8.32850031558304	0	0
IRF9	5.87909481552652	5.74537758331138	0	0	0	6.25725014956923	6.73927880562916	7.31513858323385	7.23374386429995
IRX3	6.29466619190616	6.39097407961067	6.2178763793314	0	6.19988820428741	0	0	0	0
ISCA1	6.26933527342971	6.23312987012588	0	0	6.26054130123015	0	0	7.0477804032885	8.24184688661069
ISG20	0	0	0	0	0	0	9.37385149370806	8.47745765177981	7.53448066870925
ISG20L2	0	5.38505128820339	0	0	0	0	0	0	0
ISOC2	6.43244628350684	6.85348415493534	6.15034905991882	0	6.88845718952287	0	0	0	6.696452155914
IST1	6.43129548845436	6.54232448808551	6.8026210982507	0	6.32356964823862	6.80515987280313	0	6.55666231116812	0
ITCH	5.8414829756227	5.58723786616245	0	0	0	6.5218558930376	0	0	0
ITFG2	5.66830325060486	5.31878034533568	0	0	0	0	0	0	0
ITGA5	7.34177667231024	6.97733828364856	7.11813872522817	6.60396978067664	6.50704974707388	7.25308693130982	0	0	0
ITGAL	5.48198186791847	0	0	0	0	6.30530612158265	0	7.73106597342814	0
ITGAM	0	0	0	0	0	7.1928583841712	0	0	0
ITGAX	0	0	0	0	0	6.20436093533806	0	0	0
ITGB2	6.83211364848671	6.76331879305922	7.71398364227776	0	6.99665138084189	8.70725744354524	6.98790562305025	9.16977081596817	0
ITGB3BP	0	5.5118033335088	0	0	6.75162860151897	0	0	0	6.19856837190685
ITGB7	5.46128022408617	0	0	0	0	6.42673009325998	0	7.12357094272376	0
ITPR1	5.47577069657202	5.77239448429761	0	0	0	6.24073385908351	7.78450279086179	0	0
ITPRID2	6.51457071228786	6.27760483028793	6.54913706802468	0	6.21469280873174	6.63272275806341	0	0	0
ITPRIPL2	0	0	0	0	0	6.21652404034845	0	0	0
ITSN1	0	0	0	0	0	0	0	0	7.05509677891667
ITSN2	6.90020420070745	6.31553356916021	6.5268986057802	0	6.05057596734536	7.00823758394538	7.83097933030886	7.41615325904176	0
IVNS1ABP	0	0	0	0	0	0	6.55901130551105	6.77824428319565	0
IWS1	6.36026075316148	6.0136075257029	0	0	5.91050938549221	0	0	0	0
JADE2	5.35394339378166	0	0	0	0	0	0	0	0
JAG1	6.46653395449263	6.17869802723778	6.89970560683856	0	5.96473617029334	6.71494088604244	0	0	0
JAK2	0	0	0	0	0	6.37087365669218	0	0	6.28771545622813
JAK3	5.96382748110594	6.29308686337765	6.40210994368812	0	5.4680750334407	6.26648819638255	0	6.70970075974609	0
JAML	0	0	0	0	0	7.00024023321679	0	0	0
JAZF1	0	0	0	0	0	0	0	0	8.08999957467431
JCHAIN	0	0	0	0	0	0	9.64797398256388	0	0
JDP2	6.25800854065223	6.64953149589558	7.33231150010637	6.99299203477356	6.78579524667203	7.34333593057797	0	0	0
JKAMP	6.72309363099533	6.16152661779334	6.31095611057146	0	6.00009185566095	6.30881802723527	0	0	0
JMJD6	5.36337279095032	6.37305157856336	6.57043841938358	0	5.63396120835643	6.37444202699766	0	6.80461631641229	0
JOSD2	5.73957253725951	5.67886274666009	6.49364282372721	0	6.01714580822124	6.53876544243623	0	0	0
JPT2	0	0	0	0	5.41030182645845	0	0	0	0
JUP	7.00319521080169	6.55203221452783	0	0	0	6.01143427808339	0	0	0
KAT2B	0	0	0	0	0	0	0	0	6.9294502556345
KAT5	5.38457147448705	0	0	0	5.5122536033869	0	0	0	0
KAT7	6.15161672266436	5.81740348912028	0	0	5.7563106814513	6.05112642221653	0	6.79604985277863	6.7062643021228
KATNA1	5.60248414892944	0	0	0	0	0	0	0	5.89813345936839
KBTBD11	0	6.16004016927874	7.08433747785697	7.1047650526377	6.28773806816536	0	0	0	0
KBTBD2	5.83478247723141	0	0	0	0	0	0	0	5.99144202793926
KCNAB2	6.65233597106222	7.23587777571289	7.52942030800986	7.28224870570784	6.74267485204054	7.22497928866035	0	6.79220932966669	0
KCNE3	5.18037420758838	5.64267985581869	6.25884105308817	0	0	0	0	0	0
KCNE5	7.48894134047525	7.80438786241045	7.4444264903643	7.39850122875931	7.51695198368126	7.37120859506706	0	0	0
